gps_millis,gnss_sv_id,gnss_id,sv_id,x_sv_m,y_sv_m,z_sv_m,el_sv_deg,az_sv_deg
1303674300000.0,45377,LEO,STARLINK-45377,-68150857.13640592,1103364172.48941,1287628248.468544,,
1303674300000.0,45379,LEO,STARLINK-45379,-5230830.532723878,42915358.04485492,-29689818.14193684,,
1303674300000.0,45383,LEO,STARLINK-45383,-4507806.360706479,124480.55788319312,-5344627.651294862,,
1303674300000.0,45384,LEO,STARLINK-45384,624700.9192926182,4730883.089265589,5065815.969225173,,
1303674300000.0,45386,LEO,STARLINK-45386,2749270426.0205784,1199625790.005026,-3469419839.6493444,,
1303674300000.0,45387,LEO,STARLINK-45387,291251155.2307198,691638656.2708104,100565575.85170114,,
1303674300000.0,45388,LEO,STARLINK-45388,-19121321013.196827,54892949253.91336,-951205114.5935377,,
1303674300000.0,45389,LEO,STARLINK-45389,126171021.40356559,-1687778502.7271752,1564811612.7089212,,
1303674300000.0,45390,LEO,STARLINK-45390,-3767426.8000279483,-5090890.4882593155,-2956955.4176319283,,
1303674300000.0,45394,LEO,STARLINK-45394,2.3202584781538358e+17,-2.626774082096e+17,-4.008712991692176e+17,,
1303674300000.0,45395,LEO,STARLINK-45395,-748683.3894817893,-4674612.160770956,-5118157.076479252,,
1303674300000.0,45397,LEO,STARLINK-45397,-4795739.811281391,1742699.541895152,4690295.102463599,,
1303674300000.0,45398,LEO,STARLINK-45398,-1.1114900656190543e+22,6.962291061637072e+21,6.199935277259358e+21,,
1303674300000.0,45399,LEO,STARLINK-45399,-930691704.6761966,-417284639.8732857,-672080544.3874866,,
1303674300000.0,45404,LEO,STARLINK-45404,-938292.6289186103,-5511762.411475432,-4171376.54957116,,
1303674300000.0,45405,LEO,STARLINK-45405,-983252.9288633537,-4245444.377648309,-5431626.984305749,,
1303674300000.0,45406,LEO,STARLINK-45406,2047399.4057130537,6590036.672472259,-258095.69921381996,,
1303674300000.0,45408,LEO,STARLINK-45408,100012958.6007024,140529917.64375234,50447620.19904774,,
1303674300000.0,45412,LEO,STARLINK-45412,-6604704.758269388,-1699154.605915087,-1298397.0244648391,,
1303674300000.0,45413,LEO,STARLINK-45413,29465515.029425465,10032875.572846496,-24040665.951531895,,
1303674300000.0,45414,LEO,STARLINK-45414,-1622853.2135683578,-3926516.345542462,-5517910.256660249,,
1303674300000.0,45415,LEO,STARLINK-45415,5508333.778546492,1933560.860582455,3761269.572284218,,
1303674300000.0,45416,LEO,STARLINK-45416,-1328467628.8765857,565753926.2706536,113499847.4974762,,
1303674300000.0,45417,LEO,STARLINK-45417,-1493414492.0659692,-2810793474.6154494,3414367001.122292,,
1303674300000.0,45419,LEO,STARLINK-45419,3256958.4410180287,-3760267.7508355402,4898009.327049952,,
1303674600000.0,44751,LEO,STARLINK-44751,-609953.7821248181,6504221.248019864,2361593.9528651643,,
1303674600000.0,44752,LEO,STARLINK-44752,4051432.5760272304,-926195.1282193788,-5494079.265300624,,
1303674600000.0,44753,LEO,STARLINK-44753,5139227.97135048,340783.6479324357,-4666619.111792887,,
1303674600000.0,44758,LEO,STARLINK-44758,531813650.10703534,-1613524329.7202187,1090866393.712149,,
1303674600000.0,44759,LEO,STARLINK-44759,5.6765031823615494e+17,3.9566683164991194e+17,1.9867743918888368e+17,,
1303674600000.0,44761,LEO,STARLINK-44761,,,,,
1303674600000.0,44765,LEO,STARLINK-44765,454745500.8463266,2000261607.9926577,-2690016807.674113,,
1303674600000.0,44768,LEO,STARLINK-44768,-4640505.148315138,3626621.6065059635,3511465.2945363303,,
1303674600000.0,44771,LEO,STARLINK-44771,-550199.897871527,4176086.222250094,5553155.160875335,,
1303674600000.0,44772,LEO,STARLINK-44772,3384553.765861025,4992220.34715631,-3520959.437593678,,
1303674600000.0,44925,LEO,STARLINK-44925,26980561.340044208,21210766.681331467,10777915.639208969,,
1303674600000.0,44927,LEO,STARLINK-44927,523885.3293532432,-6019296.811016233,3374398.9136734875,,
1303674600000.0,44930,LEO,STARLINK-44930,4179658.651971543,-951690.7727896523,5434443.246303423,,
1303674600000.0,44933,LEO,STARLINK-44933,613626295.2841355,-38257147717.06617,-23507031067.20754,,
1303674600000.0,44940,LEO,STARLINK-44940,10498375.365002593,-273425884.99459994,-32130095.48040403,,
1303674600000.0,44941,LEO,STARLINK-44941,-4607073.85829209,-2090955.6773590497,-4719371.236179746,,
1303674600000.0,44942,LEO,STARLINK-44942,1.0275692915023994e+16,-1.009580429900622e+16,-2114474479394533.5,,
1303674600000.0,44949,LEO,STARLINK-44949,6788346.331845943,1428705.1712634063,-297125.67323846836,,
1303674600000.0,44961,LEO,STARLINK-44961,4654674.160651513,4690481.017721309,-2069577.165362619,,
1303674600000.0,44968,LEO,STARLINK-44968,-5549012.672825212,3350071.689057995,2531906.3030140405,,
1303674600000.0,44972,LEO,STARLINK-44972,10375415966723.354,35655206957847.04,18922603174247.047,,
1303674600000.0,45044,LEO,STARLINK-45044,-5936631.135373275,1706906.7258154172,3153338.3511957526,,
1303674600000.0,45047,LEO,STARLINK-45047,1643755.788922314,3850459.0863964483,-5538652.920715063,,
1303674600000.0,45048,LEO,STARLINK-45048,1688199.5077875298,-5650471.33719251,-3477043.5709268595,,
1303674600000.0,45054,LEO,STARLINK-45054,-2828568.7830308517,4536791.359483363,-4430781.107603488,,
1303674600000.0,45057,LEO,STARLINK-45057,-2.2622140327458967e+18,-2.1875900752600893e+17,-8.286849912887978e+17,,
1303674600000.0,45060,LEO,STARLINK-45060,-2875821.54281028,5930039.344588098,2246684.400347913,,
1303674600000.0,45061,LEO,STARLINK-45061,6038867.017363229,1525922.6570796764,-3170632.0440357295,,
1303674600000.0,45062,LEO,STARLINK-45062,-435739509253.77637,416009074316.0496,-638750578425.7769,,
1303674600000.0,45064,LEO,STARLINK-45064,-5769762.5443417635,-308337.89114356873,-1521026.728083197,,
1303674600000.0,45071,LEO,STARLINK-45071,6760920.540265924,58914.341733351364,-1497600.0093963582,,
1303674600000.0,45072,LEO,STARLINK-45072,2345425.8383805775,-6240466.42382682,1942582.8435844912,,
1303674600000.0,45074,LEO,STARLINK-45074,-3832913.8903119885,-1682231.3149705625,5536455.819475744,,
1303674600000.0,45080,LEO,STARLINK-45080,-5637033.378549893,3824306.7460203553,-1300371.9476250156,,
1303674600000.0,45081,LEO,STARLINK-45081,2903496.902555495,3346367.877256714,-5330684.307235515,,
1303674600000.0,45083,LEO,STARLINK-45083,4753437342889684.0,3640000290612443.5,5375453429124453.0,,
1303674600000.0,45087,LEO,STARLINK-45087,-4594625.794598047,5166627.626614135,546084.4591533937,,
1303674600000.0,45088,LEO,STARLINK-45088,-224737.9464741037,-6891587.380419612,865786.0905433359,,
1303674600000.0,45093,LEO,STARLINK-45093,-569414449309.6033,-16324269674249.129,-475052813685.10376,,
1303674600000.0,45096,LEO,STARLINK-45096,-6403186.072937508,-237133.25813826575,1886398.9511922773,,
1303674600000.0,45098,LEO,STARLINK-45098,5369118.716657094,1299217.571674132,3823189.7460368243,,
1303674600000.0,45100,LEO,STARLINK-45100,3448837.1459227083,-5434621.343397346,2555837.380859273,,
1303674600000.0,45179,LEO,STARLINK-45179,2947909.2638921933,212077.2647066161,-3894294.2299141875,,
1303674600000.0,45183,LEO,STARLINK-45183,-6589009.11828973,688481.5881685525,-1955500.4754554024,,
1303674600000.0,45185,LEO,STARLINK-45185,4711693.326326279,-461722.47766332806,5049742.750097234,,
1303674600000.0,45187,LEO,STARLINK-45187,-6411335.536314461,-1988399.7408714087,1899178.3815411476,,
1303674600000.0,45189,LEO,STARLINK-45189,5365302.073821914,47520.30203343129,4356527.504580301,,
1303674600000.0,45190,LEO,STARLINK-45190,1051289393.0723327,92015757.4791717,281385956.12222,,
1303674600000.0,45197,LEO,STARLINK-45197,-702000.8217716523,-6848887.436349595,-923922.9533403206,,
1303674600000.0,45198,LEO,STARLINK-45198,-817855.5666228512,6420537.797643591,-2507244.438736249,,
1303674600000.0,45201,LEO,STARLINK-45201,4502462.086578171,1673598.820103044,-5071888.402120731,,
1303674600000.0,45206,LEO,STARLINK-45206,-45002022.187010504,37122264.84090947,15427230.755413292,,
1303674600000.0,45207,LEO,STARLINK-45207,-1208655418244.3577,-1786360205900.6914,1752455768485.625,,
1303674600000.0,45212,LEO,STARLINK-45212,-1256378.270956886,-1372288.597382364,-971166.2663798253,,
1303674600000.0,45217,LEO,STARLINK-45217,-689265.7743773304,-6902368.910877152,-177425.4089509661,,
1303674600000.0,45222,LEO,STARLINK-45222,-4289941.182980916,-3438834.3813398127,4265536.317645412,,
1303674600000.0,45223,LEO,STARLINK-45223,-3259474.621756293,-5833225.222670973,-1861609.651015179,,
1303674600000.0,45225,LEO,STARLINK-45225,-4207208.5030381465,-242487.12820135578,5564645.590922029,,
1303674600000.0,45227,LEO,STARLINK-45227,-6544739.153888169,782057.3049839718,358231.84771725186,,
1303674600000.0,45228,LEO,STARLINK-45228,4383100.595720382,4183724.2543796087,3363142.4767500637,,
1303674600000.0,45229,LEO,STARLINK-45229,-4358689.663109011,-843572.3444147251,-5290714.670168023,,
1303674600000.0,45230,LEO,STARLINK-45230,3215573.6269480865,-2700896.2212407775,5515182.381967298,,
1303674600000.0,45235,LEO,STARLINK-45235,-2071130.5443557508,4013607.594683676,5199239.4373442,,
1303674600000.0,45237,LEO,STARLINK-45237,4672016.347627371,1140978.696177857,4988615.684746784,,
1303674600000.0,45360,LEO,STARLINK-45360,77994109111.16397,64196262950.898865,62925790080.23673,,
1303674600000.0,45361,LEO,STARLINK-45361,59528858181.26239,122585449112.12297,-77461366778.65213,,
1303674600000.0,45362,LEO,STARLINK-45362,-5064087655765.184,1206146898314.0537,-5699766492260.408,,
1303674600000.0,45366,LEO,STARLINK-45366,3664703.5638509924,2497055.823242928,5383886.15391242,,
1303674600000.0,45367,LEO,STARLINK-45367,-3562711.0492755338,5419528.380019452,387319.26315846335,,
1303674600000.0,45368,LEO,STARLINK-45368,3783373.3954271832,1829995.4716201534,5563658.971903859,,
1303674600000.0,45369,LEO,STARLINK-45369,-4089900.9211639045,-3718906.7349782162,4265422.064316079,,
1303674600000.0,45370,LEO,STARLINK-45370,2483072.5519941268,-3750656.968947292,5140800.837714732,,
1303674600000.0,45374,LEO,STARLINK-45374,5265129.574708964,-4540323.411709434,550930.4469105864,,
1303674600000.0,45375,LEO,STARLINK-45375,-589820.893395308,-4158110.8256765916,-5558717.59597064,,
1303674600000.0,45376,LEO,STARLINK-45376,-4572855.135231708,2090314.839669644,-4848752.562184626,,
1303674600000.0,45377,LEO,STARLINK-45377,1288845518.4240046,256295127.6670701,1071013501.1241596,,
1303674600000.0,45379,LEO,STARLINK-45379,34613100.60794906,4457960.499099666,39026970.128884606,,
1303674600000.0,45383,LEO,STARLINK-45383,-4986798.738104045,-1829384.5341825187,-4548386.423470721,,
1303674600000.0,45384,LEO,STARLINK-45384,-1124420.5155748103,5538563.7380094845,4063733.6367341196,,
1303674600000.0,45386,LEO,STARLINK-45386,-1987219934.398968,-1915407214.5896611,3634899870.5672255,,
1303674600000.0,45387,LEO,STARLINK-45387,383692186.9123323,652330071.019231,-10121379.998561265,,
1303674600000.0,45388,LEO,STARLINK-45388,37731866591.7687,-12532431106.193218,42977074838.692696,,
1303674600000.0,45389,LEO,STARLINK-45389,1803320597.608582,1217661424.7566502,745244270.696654,,
1303674600000.0,45390,LEO,STARLINK-45390,-2939702.996747453,-6206743.900782288,-1292644.9170003713,,
1303674600000.0,45394,LEO,STARLINK-45394,-3.11790285383169e+17,-2.7335357152167216e+17,2.7234536259268502e+17,,
1303674600000.0,45395,LEO,STARLINK-45395,997089.7209598949,-5515169.934161256,-4146577.5904907836,,
1303674600000.0,45397,LEO,STARLINK-45397,-5978549.326045628,363778.0119623143,3490596.8292568815,,
1303674600000.0,45398,LEO,STARLINK-45398,-6.472743226163139e+21,-5.913097298609549e+21,-9.511443604638844e+21,,
1303674600000.0,45399,LEO,STARLINK-45399,1139447466.7540815,161518964.35499024,393244436.6428741,,
1303674600000.0,45404,LEO,STARLINK-45404,470088.468824985,-6383455.316992002,-2771410.893614008,,
1303674600000.0,45405,LEO,STARLINK-45405,936380.7472960011,-4996376.028063509,-4759489.524227426,,
1303674600000.0,45406,LEO,STARLINK-45406,816883.1108086574,6678689.313723573,1543610.5312795178,,
1303674600000.0,45408,LEO,STARLINK-45408,38475229.15393287,139153651.5979825,107219282.66660272,,
1303674600000.0,45412,LEO,STARLINK-45412,-5655856.870441649,-2726844.8172546485,-2965307.0431979815,,
1303674600000.0,45413,LEO,STARLINK-45413,-3820994.9922207664,-23662801.614205454,31487985.613330014,,
1303674600000.0,45414,LEO,STARLINK-45414,271898.83664848504,-4842252.555131197,-4997874.736993519,,
1303674600000.0,45415,LEO,STARLINK-45415,3953439.6656440296,2971070.9097266314,4872377.774919864,,
1303674600000.0,45416,LEO,STARLINK-45416,778115574.4812442,520730453.6656295,-1094063073.6917634,,
1303674600000.0,45417,LEO,STARLINK-45417,-1019039973.127206,2681531452.447901,-3703615327.8354015,,
1303674600000.0,45419,LEO,STARLINK-45419,3919585.8747897903,-1784334.661196127,5492665.641683622,,
1303674900000.0,44751,LEO,STARLINK-44751,-1823878.926906552,5483335.79550633,3850549.8289796864,,
1303674900000.0,44752,LEO,STARLINK-44752,4503577.9017151175,1168820.4991593568,-5079144.220439475,,
1303674900000.0,44753,LEO,STARLINK-44753,5667830.605663426,2062660.6894156658,-3452514.510105152,,
1303674900000.0,44758,LEO,STARLINK-44758,1518357499.5764322,-1330100229.7500396,-136268477.83976805,,
1303674900000.0,44759,LEO,STARLINK-44759,3.747839527478181e+17,4.6546426075475e+17,3.967008158560997e+17,,
1303674900000.0,44761,LEO,STARLINK-44761,,,,,
1303674900000.0,44765,LEO,STARLINK-44765,697161856.8414389,1912962059.9235168,-2701906628.053656,,
1303674900000.0,44768,LEO,STARLINK-44768,-4665458.811256945,1778919.5383562956,4696636.086090515,,
1303674900000.0,44771,LEO,STARLINK-44771,-2659005.7094924143,3902541.1465065004,5126851.926863772,,
1303674900000.0,44772,LEO,STARLINK-44772,1579880.069594839,4901506.62349535,-4719027.477955827,,
1303674900000.0,44925,LEO,STARLINK-44925,-8159182.718495602,-24157966.328197863,-25227210.594231732,,
1303674900000.0,44927,LEO,STARLINK-44927,1856051.2055397723,-4814663.11771107,4608255.727999091,,
1303674900000.0,44930,LEO,STARLINK-44930,4871260.61688585,1016758.6128324495,4812149.305326052,,
1303674900000.0,44933,LEO,STARLINK-44933,-9699249894.633762,-31338974388.74318,-30500431596.260906,,
1303674900000.0,44940,LEO,STARLINK-44940,104780620.1269994,-236406591.23960683,-158440305.9960491,,
1303674900000.0,44941,LEO,STARLINK-44941,-4477499.958409297,-3913607.7679223856,-3535349.4305068683,,
1303674900000.0,44942,LEO,STARLINK-44942,1.060980104672541e+16,1441529613309684.0,1.0404435194490572e+16,,
1303674900000.0,44949,LEO,STARLINK-44949,6134647.119826754,2518292.4649655255,-2064263.799058373,,
1303674900000.0,44961,LEO,STARLINK-44961,3151665.720480127,4995677.839688695,-3616411.664607259,,
1303674900000.0,44968,LEO,STARLINK-44968,-5430195.7353316685,1738366.678920024,3984837.1599692693,,
1303674900000.0,44972,LEO,STARLINK-44972,-24923339642213.37,-34261040239463.723,-3937230713698.4956,,
1303674900000.0,45044,LEO,STARLINK-45044,-5313866.0689218,75313.65520431317,4452602.5271040695,,
1303674900000.0,45047,LEO,STARLINK-45047,-445307.6150617879,4408651.208039959,-5345467.3124392945,,
1303674900000.0,45048,LEO,STARLINK-45048,2773543.135910187,-4167765.0297313617,-4671040.00913704,,
1303674900000.0,45054,LEO,STARLINK-45054,-4536117.227807352,4229364.201236238,-3121269.9779069084,,
1303674900000.0,45057,LEO,STARLINK-45057,-2.3220725403673457e+18,-6.350255773335183e+17,-2.7749684937876e+17,,
1303674900000.0,45060,LEO,STARLINK-45060,-3655549.6904517673,4578094.79445022,3758360.694938631,,
1303674900000.0,45061,LEO,STARLINK-45061,6144533.463614738,2950386.3812878774,-1539991.0217391127,,
1303674900000.0,45062,LEO,STARLINK-45062,-118467389889.83337,814194192079.606,-303114326225.5674,,
1303674900000.0,45064,LEO,STARLINK-45064,-5733489.594439177,-1632171.3915880711,369241.23849337315,,
1303674900000.0,45071,LEO,STARLINK-45071,6037253.827070822,1296703.5762544288,-3138025.698111199,,
1303674900000.0,45072,LEO,STARLINK-45072,3572237.725925325,-5954845.835719377,167179.8198647069,,
1303674900000.0,45074,LEO,STARLINK-45074,-2687218.6286138296,-3519298.827366395,5344853.705598132,,
1303674900000.0,45080,LEO,STARLINK-45080,-6316209.054647732,2813360.115555831,505639.3697018354,,
1303674900000.0,45081,LEO,STARLINK-45081,870438.7764117041,4086987.9061620906,-5530621.2680357965,,
1303674900000.0,45083,LEO,STARLINK-45083,-7705555492053668.0,241888693369681.56,-803894787054562.1,,
1303674900000.0,45087,LEO,STARLINK-45087,-5174648.501522114,4003617.4557672134,2294229.790850092,,
1303674900000.0,45088,LEO,STARLINK-45088,982308.678314852,-6816746.087270338,-943104.6566665854,,
1303674900000.0,45093,LEO,STARLINK-45093,-8181926952474.565,8779473677827.149,-11270164942412.174,,
1303674900000.0,45096,LEO,STARLINK-45096,-5501129.710175308,-1506341.955327124,3471076.0380991665,,
1303674900000.0,45098,LEO,STARLINK-45098,3865442.608404177,2541517.748499722,4868867.880014548,,
1303674900000.0,45100,LEO,STARLINK-45100,4715041.908751532,-5006625.60480271,833866.8447281327,,
1303674900000.0,45179,LEO,STARLINK-45179,2295885.895180067,2445025.115804559,-3562011.811258937,,
1303674900000.0,45183,LEO,STARLINK-45183,-5905589.543118242,-665449.7311083123,-3523243.120774697,,
1303674900000.0,45185,LEO,STARLINK-45185,3910348.074692111,1510141.3161141742,5506896.456295989,,
1303674900000.0,45187,LEO,STARLINK-45187,-5273903.828594538,-2957697.0711829634,3473660.5143066836,,
1303674900000.0,45189,LEO,STARLINK-45189,4204961.974524577,1678273.70368451,5219569.700234262,,
1303674900000.0,45190,LEO,STARLINK-45190,-771980033.782301,535693458.0028851,565705543.5831391,,
1303674900000.0,45197,LEO,STARLINK-45197,507649.1570450232,-6868984.1373338485,885274.3278455954,,
1303674900000.0,45198,LEO,STARLINK-45198,-2008090.439518352,5332126.37394445,-3966445.826173755,,
1303674900000.0,45201,LEO,STARLINK-45201,2923673.8029105156,3074230.352347117,-5550642.335112166,,
1303674900000.0,45206,LEO,STARLINK-45206,42583989.58102432,11593866.977592012,41159789.59332442,,
1303674900000.0,45207,LEO,STARLINK-45207,1694052762797.9282,279562339332.1649,-2263468032513.138,,
1303674900000.0,45212,LEO,STARLINK-45212,-509916.5235638733,-2009049.3333515266,295111.2499352194,,
1303674900000.0,45217,LEO,STARLINK-45217,532099.90612999,-6724447.503609829,1616760.3473374161,,
1303674900000.0,45222,LEO,STARLINK-45222,-2395771.2712218678,-3974393.010764079,5182679.801805577,,
1303674900000.0,45223,LEO,STARLINK-45223,-2241323.1568744155,-6562153.935805986,-79862.05538973471,,
1303674900000.0,45225,LEO,STARLINK-45225,-4070701.717486537,-2366209.8130173325,5153955.580188836,,
1303674900000.0,45227,LEO,STARLINK-45227,-6213796.384715474,-510021.75020463526,2161394.686729698,,
1303674900000.0,45228,LEO,STARLINK-45228,3781321.263497354,5535831.167968758,1764407.477222658,,
1303674900000.0,45229,LEO,STARLINK-45229,-3191736.034628993,-2668100.924488773,-5513608.726900033,,
1303674900000.0,45230,LEO,STARLINK-45230,4289253.791893609,-813902.6362422007,5384267.906151301,,
1303674900000.0,45235,LEO,STARLINK-45235,-4018356.616532979,3543019.7944014487,4330129.500900903,,
1303674900000.0,45237,LEO,STARLINK-45237,4813008.747999803,3047597.0187979704,3947664.7795623075,,
1303674900000.0,45360,LEO,STARLINK-45360,-41733825551.79738,69356581476.16461,-88048255827.05103,,
1303674900000.0,45361,LEO,STARLINK-45361,-49787146329.39281,-120286605787.57597,86501620364.87123,,
1303674900000.0,45362,LEO,STARLINK-45362,5185160511069.087,-964633274959.8315,5474772850505.307,,
1303674900000.0,45366,LEO,STARLINK-45366,2844465.048188496,4362206.827366108,4641686.478800826,,
1303674900000.0,45367,LEO,STARLINK-45367,-4454254.679997299,4498295.697629856,-1473324.0819853337,,
1303674900000.0,45368,LEO,STARLINK-45368,2810078.022946322,3728960.0749913147,5178647.735315715,,
1303674900000.0,45369,LEO,STARLINK-45369,-2171745.1615137383,-4132708.030470832,5188826.318615386,,
1303674900000.0,45370,LEO,STARLINK-45370,4372511.716914503,-3080731.8729969324,4250850.54679667,,
1303674900000.0,45374,LEO,STARLINK-45374,5686744.49513301,-3316636.2603391996,2294802.4519620175,,
1303674900000.0,45375,LEO,STARLINK-45375,1527521.456852595,-4410602.835908099,-5172302.981907214,,
1303674900000.0,45376,LEO,STARLINK-45376,-4335781.064106568,32667.69424676695,-5477337.317602216,,
1303674900000.0,45377,LEO,STARLINK-45377,1459637284.5405686,-850929505.1150739,-94856774.65367964,,
1303674900000.0,45379,LEO,STARLINK-45379,-24994298.30149958,-45956622.94093982,-2262807.0662030485,,
1303674900000.0,45383,LEO,STARLINK-45383,-5031228.18755962,-3582587.780168027,-3278516.341838118,,
1303674900000.0,45384,LEO,STARLINK-45384,-2731363.861207759,5838830.716325622,2632498.1024618284,,
1303674900000.0,45386,LEO,STARLINK-45386,1222516970.9335752,2522517531.4278803,-3623754085.659781,,
1303674900000.0,45387,LEO,STARLINK-45387,461112071.07754976,587554583.4463258,-120524207.26958337,,
1303674900000.0,45388,LEO,STARLINK-45388,-13926553936.094988,-45009796584.1721,-34281029612.76723,,
1303674900000.0,45389,LEO,STARLINK-45389,-582586555.0105414,1333461781.2099273,-1766202985.8149574,,
1303674900000.0,45390,LEO,STARLINK-45390,-1842293.5604353189,-6719993.32913872,506841.5615523309,,
1303674900000.0,45394,LEO,STARLINK-45394,1.940359452660322e+17,-3.093755434435722e+17,-3.8482788170617395e+17,,
1303674900000.0,45395,LEO,STARLINK-45395,2612943.789280599,-5853594.864148276,-2739162.2384480247,,
1303674900000.0,45397,LEO,STARLINK-45397,-6586660.651877863,-1014584.9584064379,1917556.642539086,,
1303674900000.0,45398,LEO,STARLINK-45398,-1.389022823817407e+22,1.8483049186855375e+21,-1.8954110122589925e+21,,
1303674900000.0,45399,LEO,STARLINK-45399,-1214172403.6731205,122819597.93249531,-65460603.79392435,,
1303674900000.0,45404,LEO,STARLINK-45404,1804484.4554615829,-6648897.3157723835,-1080197.5559026478,,
1303674900000.0,45405,LEO,STARLINK-45405,2734769.8587021623,-5305726.904930427,-3585735.353164575,,
1303674900000.0,45406,LEO,STARLINK-45406,-512248.6999506851,6103974.476493495,3177884.6810526876,,
1303674900000.0,45408,LEO,STARLINK-45408,-32522575.745567355,108992037.43494986,139510017.79181993,,
1303674900000.0,45412,LEO,STARLINK-45412,-4148693.639691616,-3519939.661814602,-4316483.958675507,,
1303674900000.0,45413,LEO,STARLINK-45413,-24670900.18380419,24057257.152931366,-19381657.693282805,,
1303674900000.0,45414,LEO,STARLINK-45414,2107395.751168099,-5333069.282985003,-3951365.9585064678,,
1303674900000.0,45415,LEO,STARLINK-45415,2021265.3983715659,3771143.697941679,5465366.628372405,,
1303674900000.0,45416,LEO,STARLINK-45416,661925896.6732461,-1030399340.5866785,771887661.4971445,,
1303674900000.0,45417,LEO,STARLINK-45417,3246811437.0894337,-1811231068.5501568,2826073858.660445,,
1303674900000.0,45419,LEO,STARLINK-45419,4265165.875268608,354855.1856503804,5512848.906651209,,
1303675200000.0,44751,LEO,STARLINK-44751,-2901367.9841735475,3933250.497867358,4929841.328702861,,
1303675200000.0,44752,LEO,STARLINK-44752,4556877.537010457,3126225.073010137,-4110660.4005721468,,
1303675200000.0,44753,LEO,STARLINK-44753,5669138.411081025,3555402.3666626955,-1871856.35515173,,
1303675200000.0,44758,LEO,STARLINK-44758,1556702970.0473561,-211229602.51954788,-1275793003.1160488,,
1303675200000.0,44759,LEO,STARLINK-44759,1.5284542620883667e+17,-3.745101017658721e+17,-5.370473143207383e+17,,
1303675200000.0,44761,LEO,STARLINK-44761,,,,,
1303675200000.0,44765,LEO,STARLINK-44765,933542985.0875607,1808120363.840113,-2703018850.9682994,,
1303675200000.0,44768,LEO,STARLINK-44768,-4261330.927946121,-273168.4793134564,5360551.52641073,,
1303675200000.0,44771,LEO,STARLINK-44771,-4509393.0823112605,3308520.7883998,4161970.7360939677,,
1303675200000.0,44772,LEO,STARLINK-44772,-402202.89719237824,4384595.5537625225,-5423609.01011179,,
1303675200000.0,44925,LEO,STARLINK-44925,-13996914.933804438,17223391.781761218,28194477.409992024,,
1303675200000.0,44927,LEO,STARLINK-44927,3052868.866680266,-3151456.3018299337,5346816.776239156,,
1303675200000.0,44930,LEO,STARLINK-44930,5127308.909811009,2856151.0430738847,3673712.1574355606,,
1303675200000.0,44933,LEO,STARLINK-44933,-18753833820.385147,-21067865844.194546,-34661764245.0392,,
1303675200000.0,44940,LEO,STARLINK-44940,76248893.9481423,26683356.77523123,-98352579.48939075,,
1303675200000.0,44941,LEO,STARLINK-44941,-3940375.9423399228,-5332564.82172056,-1970923.4174710717,,
1303675200000.0,44942,LEO,STARLINK-44942,1912825955791453.0,9468801503175614.0,1.1185296329527726e+16,,
1303675200000.0,44949,LEO,STARLINK-44949,4874931.578014469,3383460.4716022164,-3611619.285447141,,
1303675200000.0,44961,LEO,STARLINK-44961,1316234.329659225,4841848.008194624,-4775421.680429362,,
1303675200000.0,44968,LEO,STARLINK-44968,-4815574.672078832,-72084.61095940263,5016049.967351471,,
1303675200000.0,44972,LEO,STARLINK-44972,32084256213973.164,23683047700769.33,-11248776990375.2,,
1303675200000.0,45044,LEO,STARLINK-45044,-4199829.713655298,-1602282.4966881918,5276254.664962245,,
1303675200000.0,45047,LEO,STARLINK-45047,-2471148.5480653923,4591790.434945908,-4584409.788722436,,
1303675200000.0,45048,LEO,STARLINK-45048,3626498.8891503974,-2267027.914767513,-5345566.177477271,,
1303675200000.0,45054,LEO,STARLINK-45054,-5785638.321028384,3539297.0274561006,-1479337.1606107873,,
1303675200000.0,45057,LEO,STARLINK-45057,-5.1834833008068e+17,-1.6071444420636915e+18,1.793898875145349e+18,,
1303675200000.0,45060,LEO,STARLINK-45060,-4120788.7460661875,2773015.101230981,4872916.630860067,,
1303675200000.0,45061,LEO,STARLINK-45061,5667739.955068587,4076463.4491618243,251703.26293008128,,
1303675200000.0,45062,LEO,STARLINK-45062,264337438446.9357,814677114435.7399,176531964210.81384,,
1303675200000.0,45064,LEO,STARLINK-45064,-4839016.410516916,-2716991.428358724,2200448.678879953,,
1303675200000.0,45071,LEO,STARLINK-45071,4722549.415172623,2441003.5715631368,-4441881.548180941,,
1303675200000.0,45072,LEO,STARLINK-45072,4446491.205730406,-5085320.169621877,-1626056.8404276946,,
1303675200000.0,45074,LEO,STARLINK-45074,-1331212.157366592,-5039443.7336286,4584865.949370194,,
1303675200000.0,45080,LEO,STARLINK-45080,-6373924.348062806,1519279.8903296913,2257463.9871709193,,
1303675200000.0,45081,LEO,STARLINK-45081,-1229958.5199598116,4484891.076671786,-5140282.7900067875,,
1303675200000.0,45083,LEO,STARLINK-45083,4165031049510650.0,-4324735673606102.5,-4971451614495788.0,,
1303675200000.0,45087,LEO,STARLINK-45087,-5264557.329233584,2429733.6662262524,3796821.6610185415,,
1303675200000.0,45088,LEO,STARLINK-45088,2103627.238409788,-6073520.874793923,-2651818.597304602,,
1303675200000.0,45093,LEO,STARLINK-45093,8900797258131.592,8666759316885.586,11155485831252.107,,
1303675200000.0,45096,LEO,STARLINK-45096,-3998818.3327799784,-2649328.981915854,4640971.8427773975,,
