gps_millis,gnss_sv_id,gnss_id,sv_id,x_sv_m,y_sv_m,z_sv_m,el_sv_deg,az_sv_deg
1446703673000.0,45057,LEO,STARLINK-45057,-3914200.3888189383,5042917.633400423,2397462.306986714,,
1446703673000.0,45060,LEO,STARLINK-45060,-2581806.3598598917,-3284417.8529043114,-5530650.499640456,,
1446703673000.0,45061,LEO,STARLINK-45061,-5621423.734109448,42914.87545364726,-4053025.405286514,,
1446703673000.0,45062,LEO,STARLINK-45062,-5537318.360054568,4012472.8736978658,-211522.03456746877,,
1446703673000.0,45064,LEO,STARLINK-45064,-5038482.203331532,868024.1328740338,-4678932.004726684,,
1446703673000.0,45071,LEO,STARLINK-45071,2797403.6012408105,3154169.5678361175,5484205.066395139,,
1446703673000.0,45072,LEO,STARLINK-45072,4176578.4201928945,1180214.7998001873,5386781.627630643,,
1446703673000.0,45074,LEO,STARLINK-45074,4932547.571465704,-4582610.5266400045,1616130.7265763876,,
1446703673000.0,45080,LEO,STARLINK-45080,-753487.149376018,5755641.09603354,3767942.6626663744,,
1446703673000.0,45081,LEO,STARLINK-45081,-5321913.487861958,2926385.2072808156,-3336667.8345688772,,
1446703673000.0,45083,LEO,STARLINK-45083,2151859.438454551,-4386277.231898659,4521697.870221024,,
1446703673000.0,45087,LEO,STARLINK-45087,1040977.116116365,-6734619.528183498,-1245936.9950839495,,
1446703673000.0,45088,LEO,STARLINK-45088,-4280540.362554222,3635567.8556336737,-4060122.6598197673,,
1446703673000.0,45093,LEO,STARLINK-45093,4198553.639194887,4924739.498479981,-1951631.6407047147,,
1446703673000.0,45096,LEO,STARLINK-45096,3187058.889788446,-4153471.0648678015,4442691.708333268,,
1446703673000.0,45098,LEO,STARLINK-45098,472803.7036259724,6229658.452527733,2980192.646811478,,
1446703673000.0,45100,LEO,STARLINK-45100,-1056342.7570134723,6732813.25150908,1226046.8327895962,,
1446703673000.0,45179,LEO,STARLINK-45179,3048816.4602177744,-2752682.8255611216,-5457381.61333159,,
1446703673000.0,45183,LEO,STARLINK-45183,124052.897336451,-6891472.8013512455,-691687.3239402458,,
1446703673000.0,45185,LEO,STARLINK-45185,2776782.2975860056,-4884458.632506426,-4057148.0886967424,,
1446703673000.0,45187,LEO,STARLINK-45187,-3550304.6525211553,-3983217.742428,4404999.420088519,,
1446703673000.0,45189,LEO,STARLINK-45189,-4086632.8112364584,-1799059.2257457646,5283480.289072909,,
1446703673000.0,45190,LEO,STARLINK-45190,5746626.559111776,3106143.2108847676,-2018004.2193532502,,
1446703673000.0,45197,LEO,STARLINK-45197,-2769781.92849294,4881944.067557461,4047233.754085666,,
1446703673000.0,45198,LEO,STARLINK-45198,-4123974.1099244594,862798.6586004453,5486060.033641639,,
1446703673000.0,45201,LEO,STARLINK-45201,-111227.05113591478,6068947.714607616,3325317.8237617924,,
1446703673000.0,45206,LEO,STARLINK-45206,-4819199.8026353195,-4854804.797420225,-379635.1221978855,,
1446703673000.0,45207,LEO,STARLINK-45207,-5131859.331608877,2456072.761502026,3650084.052112541,,
1446703673000.0,45212,LEO,STARLINK-45212,-4488381.869796245,-4361147.737574871,2908964.0353013887,,
1446703673000.0,45217,LEO,STARLINK-45217,-4648905.685628808,-1439097.4258103196,4916656.543250061,,
1446703673000.0,45222,LEO,STARLINK-45222,-934025.3723346412,4592877.737119316,5088400.782618743,,
1446703673000.0,45223,LEO,STARLINK-45223,5606381.86803395,2695020.0537542887,-3053586.0063342573,,
1446703673000.0,45225,LEO,STARLINK-45225,-2823521.971171431,-5791307.40935629,-2547246.236160169,,
1446703673000.0,45227,LEO,STARLINK-45227,-4384992.902754051,4269712.936364037,3034090.8676965656,,
1446703673000.0,45228,LEO,STARLINK-45228,2860039.9865191397,5784787.361090893,2505745.898407118,,
1446703673000.0,45229,LEO,STARLINK-45229,-1010760.9996264105,-5526137.8409111425,-4058138.2838936034,,
1446703673000.0,45230,LEO,STARLINK-45230,947313.230861069,-4594227.304870957,-5102438.174018761,,
1446703673000.0,45235,LEO,STARLINK-45235,-1314044.0164239714,-6686546.463765958,1231714.9223375772,,
1446703673000.0,45237,LEO,STARLINK-45237,-5631231.902713181,-2690369.571952286,2993608.364310044,,
1446703673000.0,45360,LEO,STARLINK-45360,-3314037.962694414,-3322986.099788328,4959905.516175991,,
1446703673000.0,45361,LEO,STARLINK-45361,-6708189.659801202,617748.5051258669,-1123801.2850581682,,
1446703673000.0,45362,LEO,STARLINK-45362,-2159391.292039785,-3622060.854492363,5236447.802630012,,
1446703673000.0,45366,LEO,STARLINK-45366,-1552852.4268532167,3878081.074732622,-5530720.655676229,,
1446703673000.0,45367,LEO,STARLINK-45367,6207372.677055925,590104.7941525483,3005083.291511003,,
1446703673000.0,45368,LEO,STARLINK-45368,-5227260.03273086,1092173.6950449492,-4417344.245440589,,
1446703673000.0,45369,LEO,STARLINK-45369,-6430115.643784526,-2237826.4106680397,-1280402.8689452226,,
1446703673000.0,45370,LEO,STARLINK-45370,-5918029.9699312085,-3535652.6944330316,663930.921355741,,
1446703673000.0,45374,LEO,STARLINK-45374,677910.882744354,4640088.89268752,-5103688.206904242,,
1446703673000.0,45375,LEO,STARLINK-45375,6447860.802753995,2201940.5208804114,1235541.1225640886,,
1446703673000.0,45376,LEO,STARLINK-45376,-681392.7683070921,-4632609.918940336,5092559.292986951,,
1446703673000.0,45377,LEO,STARLINK-45377,3578373.07323377,-2708315.4196807854,5161450.942512366,,
1446703673000.0,45379,LEO,STARLINK-45379,6019661.913663303,124695.01205326915,3224437.166801153,,
1446703673000.0,45383,LEO,STARLINK-45383,-5372181.400529865,2225519.7454455253,-3769891.9750610553,,
1446703673000.0,45384,LEO,STARLINK-45384,-5190705.687949535,-3174060.813582315,3299556.224796992,,
1446703673000.0,45386,LEO,STARLINK-45386,6807452.301508218,-157780.04878890366,658939.4451075947,,
1446703673000.0,45387,LEO,STARLINK-45387,5470360.638566987,1893806.3416390724,-3676863.2385914796,,
1446703673000.0,45388,LEO,STARLINK-45388,-4340624.172022547,2150553.5940256715,-4809511.232080757,,
1446703673000.0,45389,LEO,STARLINK-45389,4652975.913196433,3115255.6589451726,-3958404.9007165707,,
1446703673000.0,45390,LEO,STARLINK-45390,-3572641.5708124014,3314386.6444311948,-4928043.8005946055,,
1446703673000.0,45394,LEO,STARLINK-45394,3230497.447146797,2371327.1680585546,-5304655.886812718,,
1446703673000.0,45395,LEO,STARLINK-45395,1328180.5397892268,-4000156.7877155435,5484859.30923384,,
1446703673000.0,45397,LEO,STARLINK-45397,5359778.111925369,-2226907.7652076604,3769253.8091978882,,
1446703673000.0,45398,LEO,STARLINK-45398,3965923.6227856404,-5253278.025329608,371958.45392668364,,
1446703673000.0,45399,LEO,STARLINK-45399,6793357.786494146,-894927.696696535,39464.9646614792,,
1446703673000.0,45404,LEO,STARLINK-45404,4467075.973049934,-3343319.0309685376,4092941.7542927624,,
1446703673000.0,45405,LEO,STARLINK-45405,5979635.270820032,1881467.8357865352,-2953088.022713258,,
1446703673000.0,45406,LEO,STARLINK-45406,6818129.171630832,-957285.188901113,748568.2956155236,,
1446703673000.0,45408,LEO,STARLINK-45408,4502730.180235006,4264963.362140187,-2901613.7447531386,,
1446703673000.0,45412,LEO,STARLINK-45412,6003985.37249677,-2288261.9113857257,2576103.883379042,,
1446703673000.0,45413,LEO,STARLINK-45413,-4741621.585171331,4439028.278264058,-1941701.217942237,,
1446703673000.0,45414,LEO,STARLINK-45414,-2343294.653588735,-3831260.6689558513,5261722.213799366,,
1446703673000.0,45415,LEO,STARLINK-45415,-2382421.267009036,4004956.1943361536,-5130374.3584842095,,
1446703673000.0,45416,LEO,STARLINK-45416,985817.6067602283,4231428.9308150485,-5190996.279030223,,
1446703673000.0,45417,LEO,STARLINK-45417,-904913.6119167953,-4515594.596315538,5039427.292940322,,
1446703673000.0,45419,LEO,STARLINK-45419,3601998.972341444,-2639375.442633215,5283469.368760454,,
1446703973000.0,44751,LEO,STARLINK-44751,-3134791.2284605014,4138490.5605726116,-4590686.303808001,,
1446703973000.0,44752,LEO,STARLINK-44752,-5141491.019884223,-4086781.824971965,1965637.550420981,,
1446703973000.0,44753,LEO,STARLINK-44753,3451554.4104545466,-2391244.965196367,5497017.373222267,,
1446703973000.0,44758,LEO,STARLINK-44758,-3880332.244365641,-3338677.599938572,4404489.452075856,,
1446703973000.0,44759,LEO,STARLINK-44759,4773335.270395848,-1601051.97460655,4336658.984688418,,
1446703973000.0,44761,LEO,STARLINK-44761,-2895125.2405230305,-3695806.2598261954,4477714.365964741,,
1446703973000.0,44765,LEO,STARLINK-44765,-4861377.916195443,-4664339.6037833365,-391704.09857908543,,
1446703973000.0,44768,LEO,STARLINK-44768,-3978427.9323773477,-2717631.5104722576,-4981852.013668542,,
1446703973000.0,44771,LEO,STARLINK-44771,-856336.1397347312,-6861342.1376521,-407909.2148103916,,
1446703973000.0,44772,LEO,STARLINK-44772,708584.5787300129,-5626990.389187598,3965227.224917024,,
1446703973000.0,44925,LEO,STARLINK-44925,4261007.4063740205,-4149799.2503279657,-3264498.9620930976,,
1446703973000.0,44927,LEO,STARLINK-44927,-5514946.687684465,-3901734.0614394583,-1535096.011774131,,
1446703973000.0,44930,LEO,STARLINK-44930,-4340789.659825677,2078142.472418999,4969984.983296215,,
1446703973000.0,44933,LEO,STARLINK-44933,-3949773.4574736594,5264811.6291413065,1503937.7130231522,,
1446703973000.0,44940,LEO,STARLINK-44940,-244804.1114452944,-5875696.634072724,-2868385.368875941,,
1446703973000.0,44941,LEO,STARLINK-44941,4503369.0970665375,3433989.045467021,3975897.136813598,,
1446703973000.0,44942,LEO,STARLINK-44942,4148943.4500862663,-4932443.088704225,-1699832.428722724,,
1446703973000.0,44949,LEO,STARLINK-44949,2266581.324192129,-3811800.572398868,-5326793.679167895,,
1446703973000.0,44961,LEO,STARLINK-44961,1985886.4828603468,-4389840.0867758505,-4982100.791504527,,
1446703973000.0,44968,LEO,STARLINK-44968,-338951.86540434585,-4194728.299638278,-5507905.414858042,,
1446703973000.0,44972,LEO,STARLINK-44972,-4206114.87489161,-574361.4484807632,-5224837.20178688,,
1446703973000.0,45044,LEO,STARLINK-45044,-526350.3662638407,5730473.134989648,3844128.448737243,,
1446703973000.0,45047,LEO,STARLINK-45047,-2769153.2357847146,-3144204.9784677234,-5521570.247405171,,
1446703973000.0,45048,LEO,STARLINK-45048,4761366.785167885,-4452650.895405985,2158800.132504799,,
1446703973000.0,45054,LEO,STARLINK-45054,4482981.49330098,1521577.3493917575,5044740.762889869,,
1446703973000.0,45057,LEO,STARLINK-45057,-5113574.559309148,4468354.0742424615,647236.0728443341,,
1446703973000.0,45060,LEO,STARLINK-45060,-714409.7787525357,-4376608.690306762,-5326849.663663891,,
1446703973000.0,45061,LEO,STARLINK-45061,-4492307.703745775,-1523404.649218615,-5053483.917867013,,
1446703973000.0,45062,LEO,STARLINK-45062,-5918983.942877324,2793739.4054028764,-1995510.5009102013,,
1446703973000.0,45064,LEO,STARLINK-45064,-4241655.594410215,-1027547.3143313074,-5384099.976680278,,
1446703973000.0,45071,LEO,STARLINK-45071,1289564.3043650724,4638502.1948801875,4968517.689007439,,
1446703973000.0,45072,LEO,STARLINK-45072,2957021.9133315966,2980764.3020768,5497492.13887162,,
1446703973000.0,45074,LEO,STARLINK-45074,5238419.965778354,-3158899.7708735988,3238452.1820663274,,
1446703973000.0,45080,LEO,STARLINK-45080,-2279177.7246531253,6134741.054448238,2257939.4732133965,,
1446703973000.0,45081,LEO,STARLINK-45081,-5066501.685155483,1161953.3741888327,-4583889.585106601,,
1446703973000.0,45083,LEO,STARLINK-45083,3250691.578489748,-2577772.4821696007,5205927.604529789,,
1446703973000.0,45087,LEO,STARLINK-45087,2240590.479097303,-6528775.92440606,562376.6390676406,,
1446703973000.0,45088,LEO,STARLINK-45088,-4419881.356664361,1708151.0971284742,-5057761.174081591,,
1446703973000.0,45093,LEO,STARLINK-45093,2661791.336665566,5119391.260071601,-3522699.5426600995,,
1446703973000.0,45096,LEO,STARLINK-45096,3823968.5461894963,-2223155.6707533137,5249252.9655730575,,
1446703973000.0,45098,LEO,STARLINK-45098,-835563.1098029902,6747058.4356175745,1314940.549984156,,
1446703973000.0,45100,LEO,STARLINK-45100,-2255240.727470122,6523542.216178508,-582655.3568406532,,
1446703973000.0,45179,LEO,STARLINK-45179,4357350.436403581,-1022616.544099287,-5158927.736561838,,
1446703973000.0,45183,LEO,STARLINK-45183,1325323.3057135562,-6352996.629865742,-2427840.811835569,,
1446703973000.0,45185,LEO,STARLINK-45185,3567666.6197952707,-3122042.7283394774,-5055950.79363864,,
1446703973000.0,45187,LEO,STARLINK-45187,-2774704.9232076583,-5537690.590429379,3089063.065822609,,
1446703973000.0,45189,LEO,STARLINK-45189,-3680961.8903010422,-3780867.5367776253,4475494.362106105,,
1446703973000.0,45190,LEO,STARLINK-45190,5302107.660354949,4306479.237492059,-235072.0226732434,,
1446703973000.0,45197,LEO,STARLINK-45197,-3561516.4418711434,3115414.3665834405,5046708.870630606,,
1446703973000.0,45198,LEO,STARLINK-45198,-4659013.979221621,-1185519.0833455154,4975052.517087296,,
1446703973000.0,45201,LEO,STARLINK-45201,-1515180.5260797439,4965129.510608527,4574092.933407597,,
1446703973000.0,45206,LEO,STARLINK-45206,-3643557.402083521,-5391493.253387064,-2150435.198898876,,
1446703973000.0,45207,LEO,STARLINK-45207,-6279570.877945729,1365219.571093786,2110587.922382849,,
1446703973000.0,45212,LEO,STARLINK-45212,-3844118.2871569097,-5602350.177873824,1231896.9299338367,,
1446703973000.0,45217,LEO,STARLINK-45217,-4698036.3843064,-3330909.4027593816,3836702.2080837674,,
1446703973000.0,45222,LEO,STARLINK-45222,-2607337.1781809246,3265135.809778802,5512473.272227238,,
1446703973000.0,45223,LEO,STARLINK-45223,5407684.485191339,4098155.9131426355,-1399495.6237821493,,
1446703973000.0,45225,LEO,STARLINK-45225,-1221469.7565960663,-5526845.5998088755,-3997438.6775417225,,
1446703973000.0,45227,LEO,STARLINK-45227,-5648520.182965978,3594175.967805499,1370552.7493128204,,
1446703973000.0,45228,LEO,STARLINK-45228,1260156.3288016508,5530498.430639339,3964047.5358163146,,
1446703973000.0,45229,LEO,STARLINK-45229,728073.0812842625,-4684007.016142576,-5056396.256971845,,
1446703973000.0,45230,LEO,STARLINK-45230,2616579.1348129227,-3268189.972379461,-5524011.363150138,,
1446703973000.0,45235,LEO,STARLINK-45235,-116133.56690012912,-6902243.080059121,-576762.6996245628,,
1446703973000.0,45237,LEO,STARLINK-45237,-5430081.354175429,-4085434.3915622286,1330394.178775712,,
1446703973000.0,45360,LEO,STARLINK-45360,-1262582.1423458515,-3940344.7938348833,5431602.00705207,,
1446703973000.0,45361,LEO,STARLINK-45361,-6764143.753916988,-607048.3844356136,699486.322652491,,
1446703973000.0,45362,LEO,STARLINK-45362,-1401.7929584444603,-4094689.8991915025,5334211.377235058,,
1446703973000.0,45366,LEO,STARLINK-45366,-3432546.216088815,2807116.7209557425,-5326979.816636795,,
1446703973000.0,45367,LEO,STARLINK-45367,6500498.740749296,1970889.5227159138,1343629.0047757188,,
1446703973000.0,45368,LEO,STARLINK-45368,-6185156.289483962,-354412.74694680696,-3103849.505352036,,
1446703973000.0,45369,LEO,STARLINK-45369,-6019072.278585086,-3384626.949017214,527090.3012556885,,
1446703973000.0,45370,LEO,STARLINK-45370,-4855299.67797654,-4310711.448977258,2402553.219778248,,
1446703973000.0,45374,LEO,STARLINK-45374,-1344227.7020296091,3964280.580886627,-5524366.51296744,,
1446703973000.0,45375,LEO,STARLINK-45375,6037003.183601295,3347883.1695350637,-572927.9026557241,,
1446703973000.0,45376,LEO,STARLINK-45376,1344993.390338026,-3954950.079285423,5513374.7977903355,,
1446703973000.0,45377,LEO,STARLINK-45377,5135485.5198491635,-1438591.1795450842,4285485.275595256,,
1446703973000.0,45379,LEO,STARLINK-45379,6466310.238843054,1526381.0795709777,1594232.9799437984,,
1446703973000.0,45383,LEO,STARLINK-45383,-6457861.912775164,1094096.4599987885,-2259495.4565376597,,
1446703973000.0,45384,LEO,STARLINK-45384,-3533544.642505401,-3825145.1625496116,4555964.216741564,,
1446703973000.0,45386,LEO,STARLINK-45386,6660716.33729574,1058051.1883872724,-1161448.716047678,,
1446703973000.0,45387,LEO,STARLINK-45387,3913356.950387504,2939229.002701591,-4803591.122783493,,
1446703973000.0,45388,LEO,STARLINK-45388,-5680858.540908333,821407.1874686924,-3691913.5982475965,,
1446703973000.0,45389,LEO,STARLINK-45389,2832808.7724458575,3767693.2970773554,-4980258.416764205,,
1446703973000.0,45390,LEO,STARLINK-45390,-5232648.941891344,2412797.2002760135,-3849973.139011059,,
1446703973000.0,45394,LEO,STARLINK-45394,1685017.3279525049,3951764.7870085426,-5072513.702478215,,
1446703973000.0,45395,LEO,STARLINK-45395,3368116.766371314,-3437248.3688213443,4970284.782057224,,
1446703973000.0,45397,LEO,STARLINK-45397,6451606.013661181,-1095320.8167389703,2259681.2345489687,,
1446703973000.0,45398,LEO,STARLINK-45398,4788904.821184533,-4288534.811693175,-1472893.538628009,,
1446703973000.0,45399,LEO,STARLINK-45399,6615959.280334924,346498.0301129959,-1758233.0569899152,,
1446703973000.0,45404,LEO,STARLINK-45404,5881230.109502476,-2487809.048252507,2672100.006833438,,
1446703973000.0,45405,LEO,STARLINK-45405,4601116.612073706,2883662.4415469524,-4306390.155288818,,
1446703973000.0,45406,LEO,STARLINK-45406,6841060.292089054,255541.19130791535,-1062446.07113433,,
1446703973000.0,45408,LEO,STARLINK-45408,2812787.102719644,4561236.471013699,-4263120.293768505,,
1446703973000.0,45412,LEO,STARLINK-45412,6768477.8933197325,-1187579.2387956064,856415.5834969638,,
1446703973000.0,45413,LEO,STARLINK-45413,-5727183.950344367,3620923.0092046787,-145301.85388213518,,
1446703973000.0,45414,LEO,STARLINK-45414,-206242.17407696362,-4155516.069724195,5526063.064610627,,
1446703973000.0,45415,LEO,STARLINK-45415,-4274105.3035513405,3500602.0562081872,-4183926.539693997,,
1446703973000.0,45416,LEO,STARLINK-45416,-881074.339027722,5078014.897517828,-4386605.847466136,,
1446703973000.0,45417,LEO,STARLINK-45417,1174072.3968282929,-3945507.2586074085,5445438.988080806,,
1446703973000.0,45419,LEO,STARLINK-45419,5115303.50486012,-1297246.5281231815,4475266.117612585,,
1446704273000.0,44751,LEO,STARLINK-44751,-3816012.196534306,2216385.5666156905,-5344201.011095947,,
1446704273000.0,44752,LEO,STARLINK-44752,-3687731.2934661712,-4570310.079649369,3532378.9609745005,,
1446704273000.0,44753,LEO,STARLINK-44753,4714922.378962138,-683707.4305103243,5016266.835883732,,
1446704273000.0,44758,LEO,STARLINK-44758,-1890351.9924947305,-3879379.298215036,5192637.588658308,,
1446704273000.0,44759,LEO,STARLINK-44759,5915564.186783708,-208415.5636368714,3026771.201934532,,
1446704273000.0,44761,LEO,STARLINK-44761,-742641.5713726617,-3924873.9452173444,5110393.906058699,,
1446704273000.0,44765,LEO,STARLINK-44765,-3829697.6467809337,-5365432.668941179,1434843.213336059,,
1446704273000.0,44768,LEO,STARLINK-44768,-3442480.3594433186,-4547642.652420854,-3935770.576489388,,
1446704273000.0,44771,LEO,STARLINK-44771,363962.04764945206,-6772169.522779414,1396487.0732266558,,
1446704273000.0,44772,LEO,STARLINK-44772,2095616.7671757906,-4301116.813911547,4997100.999219392,,
1446704273000.0,44925,LEO,STARLINK-44925,5587979.455578396,-3479833.7049806756,-1639120.8095897217,,
1446704273000.0,44927,LEO,STARLINK-44927,-4206924.263704179,-4502161.541688736,-3169917.9885378587,,
1446704273000.0,44930,LEO,STARLINK-44930,-5659131.409045571,696315.1843204369,3921477.690017572,,
1446704273000.0,44933,LEO,STARLINK-44933,-4978981.34370661,4553814.405902527,-318971.96951633674,,
1446704273000.0,44940,LEO,STARLINK-44940,1133499.0349750032,-6338555.613246515,-1154770.3966370516,,
1446704273000.0,44941,LEO,STARLINK-44941,2658017.896312387,3969110.1444944898,5003402.310544449,,
1446704273000.0,44942,LEO,STARLINK-44942,4617706.961982887,-3482611.550173069,-3318934.5452974206,,
1446704273000.0,44949,LEO,STARLINK-44949,4181510.512632874,-3132459.680864767,-4553926.763123218,,
1446704273000.0,44961,LEO,STARLINK-44961,3881084.4371639797,-4179837.106384749,-3936018.256427588,,
1446704273000.0,44968,LEO,STARLINK-44968,1766706.7339910537,-4433499.3154979525,-5026749.868893859,,
1446704273000.0,44972,LEO,STARLINK-44972,-4246199.080577102,-2659166.339025214,-4494628.412340795,,
1446704273000.0,45044,LEO,STARLINK-45044,-2052255.0456660213,6178625.940683155,2353512.253358245,,
1446704273000.0,45047,LEO,STARLINK-45047,-929073.6230238664,-4289164.443699449,-5364809.54527726,,
1446704273000.0,45048,LEO,STARLINK-45048,5006269.280888646,-2905254.1462871456,3687054.609545871,,
1446704273000.0,45054,LEO,STARLINK-45054,2938748.0073530017,2986946.4897292615,5503751.54012842,,
1446704273000.0,45057,LEO,STARLINK-45057,-5777231.16156329,3435680.6788163735,-1175769.3874220431,,
1446704273000.0,45060,LEO,STARLINK-45060,1189271.970379525,-5087180.8282512985,-4554205.4666230865,,
1446704273000.0,45061,LEO,STARLINK-45061,-2952855.57122532,-2986530.9577111057,-5514071.477282365,,
1446704273000.0,45062,LEO,STARLINK-45062,-5706232.35991174,1269776.2500764504,-3557386.060524104,,
1446704273000.0,45064,LEO,STARLINK-45064,-3076494.687360651,-2857099.4861635426,-5514279.561724244,,
1446704273000.0,45071,LEO,STARLINK-45071,-300215.3934610558,5695792.38344395,3919118.2035909775,,
1446704273000.0,45072,LEO,STARLINK-45072,1495262.884210616,4522119.576641913,5017871.353795281,,
1446704273000.0,45074,LEO,STARLINK-45074,5054737.444506315,-1400656.292801773,4512676.04528502,,
1446704273000.0,45080,LEO,STARLINK-45080,-3557950.211237595,5920277.003360141,505199.2720342704,,
1446704273000.0,45081,LEO,STARLINK-45081,-4353482.762114397,-747100.729353849,-5341000.499338882,,
1446704273000.0,45083,LEO,STARLINK-45083,4045817.214888503,-502440.69219471444,5263481.14080331,,
1446704273000.0,45087,LEO,STARLINK-45087,3224285.2724291882,-5673975.636345971,2310232.126677741,,
1446704273000.0,45088,LEO,STARLINK-45088,-4178603.3374174293,-402789.0041376099,-5514988.377028765,,
1446704273000.0,45093,LEO,STARLINK-45093,817554.582947382,4801938.877508219,-4687773.198912338,,
1446704273000.0,45096,LEO,STARLINK-45096,4132826.434744795,-70876.72862683635,5478894.6174295405,,
1446704273000.0,45098,LEO,STARLINK-45098,-2046666.5319494864,6599443.910203732,-491655.3517879728,,
1446704273000.0,45100,LEO,STARLINK-45100,-3236982.333548263,5666243.667556895,-2328822.959790568,,
1446704273000.0,45179,LEO,STARLINK-45179,5260110.652489812,772341.0906309119,-4284836.798703393,,
1446704273000.0,45183,LEO,STARLINK-45183,2422789.5128380805,-5188381.836314538,-3903743.742325386,,
1446704273000.0,45185,LEO,STARLINK-45185,4063814.7751793233,-1056513.4047830065,-5514599.572148774,,
1446704273000.0,45187,LEO,STARLINK-45187,-1758829.4678240167,-6540156.900983311,1441042.184886894,,
1446704273000.0,45189,LEO,STARLINK-45189,-2960929.2193668345,-5383829.46691217,3186591.469345048,,
1446704273000.0,45190,LEO,STARLINK-45190,4311772.72228814,5060122.086290387,1574091.8435185968,,
1446704273000.0,45197,LEO,STARLINK-45197,-4057271.6097550704,1044687.311456032,5504041.48210711,,
1446704273000.0,45198,LEO,STARLINK-45198,-4783582.534035198,-3092919.828504042,3929605.4097914146,,
1446704273000.0,45201,LEO,STARLINK-45201,-2816059.864862532,3390647.653029475,5331357.860485997,,
1446704273000.0,45206,LEO,STARLINK-45206,-2078744.7232809372,-5394876.728780893,-3683026.0390124093,,
1446704273000.0,45207,LEO,STARLINK-45207,-6759082.704121676,153720.23324581792,327893.7368814241,,
1446704273000.0,45212,LEO,STARLINK-45212,-2827981.2418237138,-6276876.283904074,-578725.78616902,,
1446704273000.0,45217,LEO,STARLINK-45217,-4320815.693633489,-4874315.513840072,2344325.458706113,,
1446704273000.0,45222,LEO,STARLINK-45222,-4066801.533654035,1657712.6833862562,5344534.126160139,,
1446704273000.0,45223,LEO,STARLINK-45223,4684947.770007866,5084645.671130139,404744.7481360534,,
1446704273000.0,45225,LEO,STARLINK-45225,533307.5454318558,-4748299.766847694,-5019759.044713289,,
1446704273000.0,45227,LEO,STARLINK-45227,-6322326.214096258,2561998.3710171008,-446204.7387964784,,
1446704273000.0,45228,LEO,STARLINK-45228,-496674.2149213214,4759375.417735344,4996315.3195394585,,
1446704273000.0,45229,LEO,STARLINK-45229,2435776.920037685,-3420305.509209727,-5514438.3756089825,,
1446704273000.0,45230,LEO,STARLINK-45230,4072586.8544276594,-1664075.8610401363,-5355886.667596448,,
1446704273000.0,45235,LEO,STARLINK-45235,1099698.7942814315,-6434744.778859235,-2323348.549140424,,
1446704273000.0,45237,LEO,STARLINK-45237,-4701243.385568141,-5064756.686960959,-475839.061895324,,
1446704273000.0,45360,LEO,STARLINK-45360,909366.6429257401,-4213334.039020755,5297066.017472389,,
1446704273000.0,45361,LEO,STARLINK-45361,-6119222.688795206,-1777111.4215794697,2444316.5923677827,,
1446704273000.0,45362,LEO,STARLINK-45362,2144421.1764828637,-4186464.2555443672,4808950.431406747,,
1446704273000.0,45366,LEO,STARLINK-45366,-4999922.402901161,1513900.2533497459,-4554356.989280031,,
1446704273000.0,45367,LEO,STARLINK-45367,6155569.864728233,3142434.3302229596,-462267.3009746843,,
1446704273000.0,45368,LEO,STARLINK-45368,-6546763.930748269,-1734366.7824108575,-1457838.1409850202,,
1446704273000.0,45369,LEO,STARLINK-45369,-5008683.214161301,-4201327.289672133,2277917.2162257666,,
1446704273000.0,45370,LEO,STARLINK-45370,-3299391.2931019305,-4682916.912893222,3882920.9307820415,,
1446704273000.0,45374,LEO,STARLINK-45374,-3260755.1363649727,2954389.5077224253,-5355288.546496226,,
1446704273000.0,45375,LEO,STARLINK-45375,5025300.760715444,4167923.7440705607,-2319905.934178934,,
1446704273000.0,45376,LEO,STARLINK-45376,3264938.928098638,-2941858.938183683,5342105.392453931,,
1446704273000.0,45377,LEO,STARLINK-45377,6183539.343194687,-67089.7368887877,2933242.3995785243,,
1446704273000.0,45379,LEO,STARLINK-45379,6252261.164764899,2753449.8396231104,-214271.83118564764,,
1446704273000.0,45383,LEO,STARLINK-45383,-6907086.093793057,-120222.42680116525,-506834.09777718654,,
1446704273000.0,45384,LEO,STARLINK-45384,-1520653.6250169931,-4148388.528600555,5322857.546367487,,
1446704273000.0,45386,LEO,STARLINK-45386,5828639.296034699,2178350.8438658677,-2852585.0280001895,,
1446704273000.0,45387,LEO,STARLINK-45387,1968032.7620301943,3739341.8845307142,-5400506.927517569,,
1446704273000.0,45388,LEO,STARLINK-45388,-6448072.5077184625,-552968.6076109047,-2160730.0025417805,,
1446704273000.0,45389,LEO,STARLINK-45389,723734.1697968175,4093440.3169522984,-5452856.812928056,,
1446704273000.0,45390,LEO,STARLINK-45390,-6380117.893408014,1316200.2722013183,-2359839.7083909945,,
1446704273000.0,45394,LEO,STARLINK-45394,-2491.9232130490327,5128216.567489409,-4226984.433742447,,
1446704273000.0,45395,LEO,STARLINK-45395,5079583.065156646,-2589736.3283154457,3921773.2502095117,,
1446704273000.0,45397,LEO,STARLINK-45397,6906042.585444907,119364.39313227966,507193.0373570512,,
1446704273000.0,45398,LEO,STARLINK-45398,5074008.069558254,-2818583.741400923,-3134780.0800800053,,
1446704273000.0,45399,LEO,STARLINK-45399,5764674.809893535,1572353.204955675,-3361215.975070118,,
1446704273000.0,45404,LEO,STARLINK-45404,6709682.658332903,-1415773.2693614613,963997.2631458982,,
